Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total data points,2732      
Trigger,0         
Start time,2021-03-24,16:06:09
End time,2021-03-24,16:10:42
Trigger time,2021-03-24,16:06:09
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
       513,2021/03/24 16:07:00,200,+  16.4,+  16.3,+  16.7,+  16.5,+  16.6,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       514,2021/03/24 16:07:00,300,+  16.4,+  16.3,+  16.9,+  16.6,+  16.8,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       515,2021/03/24 16:07:00,400,+  16.4,+  16.3,+  16.7,+  16.6,+  16.9,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       516,2021/03/24 16:07:00,500,+  16.3,+  16.3,+  16.8,+  16.6,+  16.9,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       517,2021/03/24 16:07:00,600,+  16.4,+  16.3,+  16.9,+  16.6,+  16.9,+  17.9,+  16.7,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       518,2021/03/24 16:07:00,700,+  16.3,+  16.3,+  16.9,+  16.6,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       519,2021/03/24 16:07:00,800,+  16.4,+  16.3,+  16.7,+  16.6,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       520,2021/03/24 16:07:00,900,+  16.3,+  16.3,+  16.7,+  16.6,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       521,2021/03/24 16:07:01,  0,+  16.3,+  16.2,+  16.7,+  16.6,+  16.8,+  17.7,+  16.8,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       522,2021/03/24 16:07:01,100,+  16.2,+  16.3,+  16.7,+  16.5,+  16.9,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       523,2021/03/24 16:07:01,200,+  16.3,+  16.3,+  16.9,+  16.7,+  16.7,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       524,2021/03/24 16:07:01,300,+  16.1,+  16.3,+  16.9,+  16.6,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       525,2021/03/24 16:07:01,400,+  16.2,+  16.3,+  16.7,+  16.6,+  17.0,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       526,2021/03/24 16:07:01,500,+  16.1,+  16.3,+  16.7,+  16.6,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       527,2021/03/24 16:07:01,600,+  16.2,+  16.2,+  16.7,+  16.6,+  17.0,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       528,2021/03/24 16:07:01,700,+  16.2,+  16.2,+  16.8,+  16.6,+  16.9,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       529,2021/03/24 16:07:01,800,+  16.4,+  16.3,+  16.7,+  16.6,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       530,2021/03/24 16:07:01,900,+  16.2,+  16.3,+  16.6,+  16.6,+  16.9,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       531,2021/03/24 16:07:02,  0,+  16.1,+  16.3,+  16.7,+  16.7,+  16.9,+  17.8,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       532,2021/03/24 16:07:02,100,+  16.1,+  16.2,+  16.7,+  16.6,+  16.9,+  17.8,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       533,2021/03/24 16:07:02,200,+  16.2,+  16.3,+  16.6,+  16.6,+  16.7,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       534,2021/03/24 16:07:02,300,+  16.1,+  16.3,+  16.7,+  16.7,+  17.0,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       535,2021/03/24 16:07:02,400,+  16.2,+  16.3,+  16.7,+  16.7,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       536,2021/03/24 16:07:02,500,+  16.2,+  16.3,+  16.7,+  16.7,+  17.0,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       537,2021/03/24 16:07:02,600,+  16.2,+  16.3,+  16.7,+  16.7,+  16.9,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       538,2021/03/24 16:07:02,700,+  16.3,+  16.3,+  16.6,+  16.7,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       539,2021/03/24 16:07:02,800,+  16.3,+  16.2,+  16.7,+  16.7,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       540,2021/03/24 16:07:02,900,+  16.3,+  16.3,+  16.7,+  16.8,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       541,2021/03/24 16:07:03,  0,+  16.3,+  16.3,+  16.8,+  16.7,+  17.0,+  17.8,+  16.8,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       542,2021/03/24 16:07:03,100,+  16.3,+  16.3,+  16.7,+  16.7,+  16.9,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       543,2021/03/24 16:07:03,200,+  16.3,+  16.3,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       544,2021/03/24 16:07:03,300,+  16.1,+  16.3,+  16.8,+  16.7,+  16.9,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       545,2021/03/24 16:07:03,400,+  16.3,+  16.3,+  16.8,+  16.8,+  16.9,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       546,2021/03/24 16:07:03,500,+  16.3,+  16.3,+  16.7,+  16.9,+  16.9,+  17.9,+  16.8,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       547,2021/03/24 16:07:03,600,+  16.3,+  16.3,+  16.9,+  16.9,+  17.1,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       548,2021/03/24 16:07:03,700,+  16.3,+  16.3,+  16.7,+  16.9,+  17.0,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       549,2021/03/24 16:07:03,800,+  16.3,+  16.3,+  16.8,+  16.9,+  17.1,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       550,2021/03/24 16:07:03,900,+  16.3,+  16.3,+  16.8,+  16.8,+  17.0,+  17.8,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       551,2021/03/24 16:07:04,  0,+  16.3,+  16.3,+  16.9,+  16.9,+  16.9,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       552,2021/03/24 16:07:04,100,+  16.3,+  16.3,+  16.9,+  16.9,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       553,2021/03/24 16:07:04,200,+  16.3,+  16.3,+  16.7,+  16.9,+  16.9,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       554,2021/03/24 16:07:04,300,+  16.3,+  16.3,+  16.9,+  16.9,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       555,2021/03/24 16:07:04,400,+  16.3,+  16.3,+  16.9,+  16.9,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       556,2021/03/24 16:07:04,500,+  16.3,+  16.4,+  16.9,+  16.9,+  16.9,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       557,2021/03/24 16:07:04,600,+  16.4,+  16.3,+  17.0,+  16.9,+  17.1,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       558,2021/03/24 16:07:04,700,+  16.4,+  16.3,+  16.9,+  17.0,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       559,2021/03/24 16:07:04,800,+  16.3,+  16.3,+  17.0,+  16.9,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       560,2021/03/24 16:07:04,900,+  16.3,+  16.3,+  16.9,+  16.9,+  16.9,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       561,2021/03/24 16:07:05,  0,+  16.4,+  16.3,+  16.9,+  16.9,+  16.9,+  17.8,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       562,2021/03/24 16:07:05,100,+  16.3,+  16.4,+  16.9,+  17.0,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       563,2021/03/24 16:07:05,200,+  16.4,+  16.3,+  17.0,+  17.1,+  17.1,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       564,2021/03/24 16:07:05,300,+  16.3,+  16.4,+  16.9,+  17.0,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       565,2021/03/24 16:07:05,400,+  16.4,+  16.3,+  16.9,+  16.9,+  16.9,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       566,2021/03/24 16:07:05,500,+  16.4,+  16.4,+  16.9,+  16.9,+  16.9,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       567,2021/03/24 16:07:05,600,+  16.4,+  16.4,+  16.9,+  17.1,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       568,2021/03/24 16:07:05,700,+  16.4,+  16.4,+  16.9,+  17.1,+  17.0,+  17.8,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       569,2021/03/24 16:07:05,800,+  16.4,+  16.3,+  16.9,+  16.9,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       570,2021/03/24 16:07:05,900,+  16.4,+  16.4,+  16.9,+  17.0,+  16.9,+  17.8,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       571,2021/03/24 16:07:06,  0,+  16.4,+  16.3,+  16.8,+  16.9,+  16.9,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       572,2021/03/24 16:07:06,100,+  16.4,+  16.4,+  16.8,+  17.1,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       573,2021/03/24 16:07:06,200,+  16.4,+  16.4,+  16.9,+  17.1,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       574,2021/03/24 16:07:06,300,+  16.4,+  16.3,+  16.9,+  16.9,+  16.9,+  17.9,+  16.7,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       575,2021/03/24 16:07:06,400,+  16.4,+  16.4,+  16.9,+  17.0,+  16.9,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       576,2021/03/24 16:07:06,500,+  16.4,+  16.4,+  16.9,+  16.9,+  16.9,+  17.9,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       577,2021/03/24 16:07:06,600,+  16.4,+  16.4,+  16.9,+  17.0,+  16.9,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       578,2021/03/24 16:07:06,700,+  16.4,+  16.4,+  16.7,+  17.0,+  16.9,+  17.9,+  16.7,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       579,2021/03/24 16:07:06,800,+  16.4,+  16.4,+  16.7,+  17.0,+  17.0,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       580,2021/03/24 16:07:06,900,+  16.3,+  16.4,+  16.7,+  17.0,+  16.9,+  17.8,+  16.7,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       581,2021/03/24 16:07:07,  0,+  16.4,+  16.3,+  16.7,+  16.9,+  16.9,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       582,2021/03/24 16:07:07,100,+  16.4,+  16.4,+  16.7,+  16.9,+  16.9,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       583,2021/03/24 16:07:07,200,+  16.3,+  16.4,+  16.8,+  17.1,+  17.0,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       584,2021/03/24 16:07:07,300,+  16.4,+  16.4,+  16.7,+  17.0,+  16.9,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       585,2021/03/24 16:07:07,400,+  16.4,+  16.4,+  16.7,+  17.0,+  16.8,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       586,2021/03/24 16:07:07,500,+  16.4,+  16.4,+  16.7,+  17.0,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       587,2021/03/24 16:07:07,600,+  16.3,+  16.4,+  16.7,+  17.0,+  16.9,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       588,2021/03/24 16:07:07,700,+  16.3,+  16.4,+  16.7,+  17.1,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       589,2021/03/24 16:07:07,800,+  16.4,+  16.4,+  16.7,+  17.1,+  17.0,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       590,2021/03/24 16:07:07,900,+  16.3,+  16.4,+  16.7,+  17.1,+  16.8,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       591,2021/03/24 16:07:08,  0,+  16.4,+  16.4,+  16.7,+  17.0,+  16.9,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       592,2021/03/24 16:07:08,100,+  16.4,+  16.3,+  16.7,+  17.1,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       593,2021/03/24 16:07:08,200,+  16.3,+  16.4,+  16.7,+  17.1,+  16.9,+  17.8,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       594,2021/03/24 16:07:08,300,+  16.3,+  16.4,+  16.6,+  16.9,+  16.8,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       595,2021/03/24 16:07:08,400,+  16.3,+  16.3,+  16.7,+  16.9,+  16.9,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       596,2021/03/24 16:07:08,500,+  16.3,+  16.4,+  16.7,+  16.9,+  16.8,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       597,2021/03/24 16:07:08,600,+  16.3,+  16.4,+  16.6,+  17.1,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       598,2021/03/24 16:07:08,700,+  16.3,+  16.4,+  16.7,+  17.1,+  16.9,+  17.9,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       599,2021/03/24 16:07:08,800,+  16.2,+  16.4,+  16.7,+  17.1,+  16.8,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       600,2021/03/24 16:07:08,900,+  16.3,+  16.4,+  16.7,+  17.1,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       601,2021/03/24 16:07:09,  0,+  16.2,+  16.4,+  16.6,+  17.1,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       602,2021/03/24 16:07:09,100,+  16.2,+  16.4,+  16.6,+  17.1,+  16.9,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       603,2021/03/24 16:07:09,200,+  16.2,+  16.4,+  16.5,+  17.2,+  16.9,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       604,2021/03/24 16:07:09,300,+  16.2,+  16.3,+  16.6,+  17.2,+  16.9,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       605,2021/03/24 16:07:09,400,+  16.1,+  16.3,+  16.6,+  17.2,+  16.8,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       606,2021/03/24 16:07:09,500,+  16.3,+  16.4,+  16.6,+  17.1,+  16.8,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       607,2021/03/24 16:07:09,600,+  16.1,+  16.4,+  16.5,+  17.2,+  16.8,+  17.9,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       608,2021/03/24 16:07:09,700,+  16.1,+  16.4,+  16.6,+  17.4,+  16.8,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       609,2021/03/24 16:07:09,800,+  16.2,+  16.4,+  16.6,+  17.4,+  16.8,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       610,2021/03/24 16:07:09,900,+  16.1,+  16.4,+  16.6,+  17.4,+  16.8,+  17.9,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       611,2021/03/24 16:07:10,  0,+  16.2,+  16.4,+  16.6,+  17.2,+  16.8,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       612,2021/03/24 16:07:10,100,+  16.1,+  16.3,+  16.5,+  17.1,+  16.7,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       613,2021/03/24 16:07:10,200,+  16.1,+  16.3,+  16.4,+  17.2,+  16.9,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       614,2021/03/24 16:07:10,300,+  16.1,+  16.3,+  16.4,+  17.1,+  16.7,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       615,2021/03/24 16:07:10,400,+  16.2,+  16.3,+  16.5,+  17.1,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       616,2021/03/24 16:07:10,500,+  16.1,+  16.3,+  16.6,+  17.1,+  16.6,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       617,2021/03/24 16:07:10,600,+  16.1,+  16.3,+  16.5,+  17.1,+  16.7,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       618,2021/03/24 16:07:10,700,+  16.2,+  16.3,+  16.5,+  17.1,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       619,2021/03/24 16:07:10,800,+  16.2,+  16.3,+  16.4,+  17.1,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       620,2021/03/24 16:07:10,900,+  16.2,+  16.3,+  16.4,+  17.2,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       621,2021/03/24 16:07:11,  0,+  16.2,+  16.3,+  16.6,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       622,2021/03/24 16:07:11,100,+  16.1,+  16.3,+  16.5,+  16.9,+  16.7,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       623,2021/03/24 16:07:11,200,+  16.2,+  16.3,+  16.5,+  17.1,+  16.7,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       624,2021/03/24 16:07:11,300,+  16.2,+  16.4,+  16.4,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       625,2021/03/24 16:07:11,400,+  16.2,+  16.3,+  16.3,+  17.1,+  16.7,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       626,2021/03/24 16:07:11,500,+  16.1,+  16.3,+  16.4,+  17.1,+  16.6,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       627,2021/03/24 16:07:11,600,+  16.1,+  16.3,+  16.4,+  17.1,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       628,2021/03/24 16:07:11,700,+  16.2,+  16.3,+  16.4,+  17.0,+  16.6,+  17.7,+  16.5,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       629,2021/03/24 16:07:11,800,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       630,2021/03/24 16:07:11,900,+  16.2,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       631,2021/03/24 16:07:12,  0,+  16.1,+  16.4,+  16.4,+  17.1,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       632,2021/03/24 16:07:12,100,+  16.2,+  16.3,+  16.3,+  16.9,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       633,2021/03/24 16:07:12,200,+  16.2,+  16.3,+  16.3,+  17.1,+  16.7,+  17.7,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       634,2021/03/24 16:07:12,300,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       635,2021/03/24 16:07:12,400,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       636,2021/03/24 16:07:12,500,+  16.4,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       637,2021/03/24 16:07:12,600,+  16.4,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       638,2021/03/24 16:07:12,700,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       639,2021/03/24 16:07:12,800,+  16.2,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       640,2021/03/24 16:07:12,900,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       641,2021/03/24 16:07:13,  0,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       642,2021/03/24 16:07:13,100,+  16.4,+  16.3,+  16.3,+  16.9,+  16.5,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       643,2021/03/24 16:07:13,200,+  16.3,+  16.3,+  16.2,+  17.0,+  16.6,+  17.7,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       644,2021/03/24 16:07:13,300,+  16.4,+  16.3,+  16.3,+  16.9,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       645,2021/03/24 16:07:13,400,+  16.3,+  16.3,+  16.2,+  17.1,+  16.6,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       646,2021/03/24 16:07:13,500,+  16.3,+  16.3,+  16.1,+  17.0,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       647,2021/03/24 16:07:13,600,+  16.4,+  16.3,+  16.2,+  16.9,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       648,2021/03/24 16:07:13,700,+  16.2,+  16.3,+  16.1,+  17.1,+  16.5,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
