Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,20435     
Trigger,0         
Start time,2021-04-16,14:08:18
End time,2021-04-16,16:58:36
Trigger time,2021-04-16,14:08:18
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
     14058,2021/04/16 16:05:26,500,+  93.1,+   6.0,+ 160.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14059,2021/04/16 16:05:27,  0,+  93.1,+   6.0,+ 160.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14060,2021/04/16 16:05:27,500,+  93.1,+   6.0,+ 160.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14061,2021/04/16 16:05:28,  0,+  93.1,+   6.0,+ 160.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14062,2021/04/16 16:05:28,500,+  93.1,+   6.0,+ 160.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14063,2021/04/16 16:05:29,  0,+  93.1,+   6.0,+ 160.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14064,2021/04/16 16:05:29,500,+  93.1,+   6.0,+ 160.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14065,2021/04/16 16:05:30,  0,+  93.1,+   6.1,+ 161.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14066,2021/04/16 16:05:30,500,+  93.1,+   6.1,+ 161.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14067,2021/04/16 16:05:31,  0,+  93.2,+   6.0,+ 161.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14068,2021/04/16 16:05:31,500,+  93.2,+   6.0,+ 162.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14069,2021/04/16 16:05:32,  0,+  93.2,+   6.1,+ 162.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14070,2021/04/16 16:05:32,500,+  93.3,+   6.0,+ 162.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14071,2021/04/16 16:05:33,  0,+  93.3,+   6.1,+ 162.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14072,2021/04/16 16:05:33,500,+  93.3,+   6.1,+ 162.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14073,2021/04/16 16:05:34,  0,+  93.3,+   6.1,+ 162.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14074,2021/04/16 16:05:34,500,+  93.3,+   6.1,+ 163.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14075,2021/04/16 16:05:35,  0,+  93.2,+   6.1,+ 163.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14076,2021/04/16 16:05:35,500,+  93.3,+   6.1,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14077,2021/04/16 16:05:36,  0,+  93.4,+   6.1,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14078,2021/04/16 16:05:36,500,+  93.4,+   6.1,+ 163.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14079,2021/04/16 16:05:37,  0,+  93.4,+   6.1,+ 163.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14080,2021/04/16 16:05:37,500,+  93.4,+   6.1,+ 163.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14081,2021/04/16 16:05:38,  0,+  93.5,+   6.1,+ 163.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14082,2021/04/16 16:05:38,500,+  93.5,+   6.1,+ 163.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14083,2021/04/16 16:05:39,  0,+  93.5,+   6.1,+ 163.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14084,2021/04/16 16:05:39,500,+  93.5,+   6.1,+ 163.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14085,2021/04/16 16:05:40,  0,+  93.5,+   6.1,+ 163.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14086,2021/04/16 16:05:40,500,+  93.6,+   6.1,+ 163.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14087,2021/04/16 16:05:41,  0,+  93.7,+   6.1,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14088,2021/04/16 16:05:41,500,+  93.7,+   6.1,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14089,2021/04/16 16:05:42,  0,+  93.6,+   6.2,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14090,2021/04/16 16:05:42,500,+  93.7,+   6.2,+ 163.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14091,2021/04/16 16:05:43,  0,+  93.7,+   6.1,+ 162.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14092,2021/04/16 16:05:43,500,+  93.8,+   6.2,+ 162.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14093,2021/04/16 16:05:44,  0,+  93.8,+   6.2,+ 162.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14094,2021/04/16 16:05:44,500,+  93.8,+   6.2,+ 162.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14095,2021/04/16 16:05:45,  0,+  93.9,+   6.2,+ 162.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14096,2021/04/16 16:05:45,500,+  93.9,+   6.2,+ 162.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14097,2021/04/16 16:05:46,  0,+  93.9,+   6.2,+ 162.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14098,2021/04/16 16:05:46,500,+  93.9,+   6.2,+ 162.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14099,2021/04/16 16:05:47,  0,+  93.9,+   6.1,+ 162.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14100,2021/04/16 16:05:47,500,+  93.9,+   6.2,+ 162.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14101,2021/04/16 16:05:48,  0,+  93.9,+   6.2,+ 162.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14102,2021/04/16 16:05:48,500,+  93.9,+   6.2,+ 162.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14103,2021/04/16 16:05:49,  0,+  93.9,+   6.2,+ 162.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14104,2021/04/16 16:05:49,500,+  93.9,+   6.2,+ 162.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14105,2021/04/16 16:05:50,  0,+  93.9,+   6.2,+ 162.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14106,2021/04/16 16:05:50,500,+  93.9,+   6.2,+ 162.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14107,2021/04/16 16:05:51,  0,+  93.9,+   6.2,+ 162.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14108,2021/04/16 16:05:51,500,+  93.9,+   6.3,+ 162.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14109,2021/04/16 16:05:52,  0,+  93.9,+   6.3,+ 162.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14110,2021/04/16 16:05:52,500,+  93.9,+   6.3,+ 161.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14111,2021/04/16 16:05:53,  0,+  94.1,+   6.3,+ 162.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14112,2021/04/16 16:05:53,500,+  94.0,+   6.2,+ 162.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14113,2021/04/16 16:05:54,  0,+  94.1,+   6.2,+ 162.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14114,2021/04/16 16:05:54,500,+  94.1,+   6.3,+ 162.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14115,2021/04/16 16:05:55,  0,+  94.1,+   6.2,+ 162.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14116,2021/04/16 16:05:55,500,+  94.0,+   6.2,+ 162.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14117,2021/04/16 16:05:56,  0,+  94.1,+   6.2,+ 162.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14118,2021/04/16 16:05:56,500,+  94.2,+   6.3,+ 163.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14119,2021/04/16 16:05:57,  0,+  94.1,+   6.3,+ 163.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14120,2021/04/16 16:05:57,500,+  94.2,+   6.3,+ 163.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14121,2021/04/16 16:05:58,  0,+  94.1,+   6.2,+ 163.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14122,2021/04/16 16:05:58,500,+  94.3,+   6.3,+ 163.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14123,2021/04/16 16:05:59,  0,+  94.3,+   6.3,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14124,2021/04/16 16:05:59,500,+  94.3,+   6.3,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14125,2021/04/16 16:06:00,  0,+  94.3,+   6.3,+ 164.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14126,2021/04/16 16:06:00,500,+  94.3,+   6.3,+ 164.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14127,2021/04/16 16:06:01,  0,+  94.3,+   6.3,+ 164.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14128,2021/04/16 16:06:01,500,+  94.3,+   6.3,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14129,2021/04/16 16:06:02,  0,+  94.3,+   6.2,+ 164.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14130,2021/04/16 16:06:02,500,+  94.3,+   6.3,+ 164.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14131,2021/04/16 16:06:03,  0,+  94.4,+   6.3,+ 164.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14132,2021/04/16 16:06:03,500,+  94.4,+   6.3,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14133,2021/04/16 16:06:04,  0,+  94.4,+   6.3,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14134,2021/04/16 16:06:04,500,+  94.4,+   6.3,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14135,2021/04/16 16:06:05,  0,+  94.5,+   6.3,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14136,2021/04/16 16:06:05,500,+  94.5,+   6.3,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14137,2021/04/16 16:06:06,  0,+  94.4,+   6.3,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14138,2021/04/16 16:06:06,500,+  94.6,+   6.3,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14139,2021/04/16 16:06:07,  0,+  94.6,+   6.3,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14140,2021/04/16 16:06:07,500,+  94.6,+   6.3,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14141,2021/04/16 16:06:08,  0,+  94.5,+   6.3,+ 164.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14142,2021/04/16 16:06:08,500,+  94.6,+   6.3,+ 164.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14143,2021/04/16 16:06:09,  0,+  94.6,+   6.3,+ 165.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14144,2021/04/16 16:06:09,500,+  94.6,+   6.3,+ 165.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14145,2021/04/16 16:06:10,  0,+  94.6,+   6.3,+ 165.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14146,2021/04/16 16:06:10,500,+  94.6,+   6.3,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14147,2021/04/16 16:06:11,  0,+  94.6,+   6.3,+ 165.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14148,2021/04/16 16:06:11,500,+  94.6,+   6.3,+ 165.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14149,2021/04/16 16:06:12,  0,+  94.6,+   6.3,+ 165.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14150,2021/04/16 16:06:12,500,+  94.6,+   6.3,+ 165.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14151,2021/04/16 16:06:13,  0,+  94.6,+   6.3,+ 165.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14152,2021/04/16 16:06:13,500,+  94.7,+   6.3,+ 165.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14153,2021/04/16 16:06:14,  0,+  94.6,+   6.3,+ 165.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14154,2021/04/16 16:06:14,500,+  94.6,+   6.3,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14155,2021/04/16 16:06:15,  0,+  94.6,+   6.3,+ 166.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14156,2021/04/16 16:06:15,500,+  94.3,+   6.3,+ 166.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14157,2021/04/16 16:06:16,  0,+  94.4,+   6.3,+ 166.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14158,2021/04/16 16:06:16,500,+  94.3,+   6.3,+ 166.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14159,2021/04/16 16:06:17,  0,+  94.4,+   6.3,+ 166.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14160,2021/04/16 16:06:17,500,+  94.4,+   6.3,+ 166.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14161,2021/04/16 16:06:18,  0,+  94.4,+   6.3,+ 166.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14162,2021/04/16 16:06:18,500,+  94.4,+   6.4,+ 166.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14163,2021/04/16 16:06:19,  0,+  94.4,+   6.3,+ 166.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14164,2021/04/16 16:06:19,500,+  94.5,+   6.4,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14165,2021/04/16 16:06:20,  0,+  94.5,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14166,2021/04/16 16:06:20,500,+  94.5,+   6.3,+ 165.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14167,2021/04/16 16:06:21,  0,+  94.5,+   6.3,+ 165.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14168,2021/04/16 16:06:21,500,+  94.6,+   6.4,+ 164.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14169,2021/04/16 16:06:22,  0,+  94.6,+   6.4,+ 164.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14170,2021/04/16 16:06:22,500,+  94.2,+   6.4,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14171,2021/04/16 16:06:23,  0,+  94.7,+   6.4,+ 164.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14172,2021/04/16 16:06:23,500,+  94.7,+   6.4,+ 163.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14173,2021/04/16 16:06:24,  0,+  94.7,+   6.4,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14174,2021/04/16 16:06:24,500,+  94.6,+   6.4,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14175,2021/04/16 16:06:25,  0,+  94.6,+   6.4,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14176,2021/04/16 16:06:25,500,+  94.6,+   6.4,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14177,2021/04/16 16:06:26,  0,+  94.6,+   6.4,+ 163.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14178,2021/04/16 16:06:26,500,+  94.6,+   6.4,+ 163.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14179,2021/04/16 16:06:27,  0,+  94.6,+   6.4,+ 163.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14180,2021/04/16 16:06:27,500,+  94.6,+   6.5,+ 164.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14181,2021/04/16 16:06:28,  0,+  94.7,+   6.4,+ 164.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14182,2021/04/16 16:06:28,500,+  94.8,+   6.5,+ 164.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14183,2021/04/16 16:06:29,  0,+  94.8,+   6.4,+ 164.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14184,2021/04/16 16:06:29,500,+  94.9,+   6.4,+ 164.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14185,2021/04/16 16:06:30,  0,+  94.9,+   6.5,+ 165.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14186,2021/04/16 16:06:30,500,+  94.9,+   6.4,+ 165.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14187,2021/04/16 16:06:31,  0,+  94.8,+   6.5,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14188,2021/04/16 16:06:31,500,+  94.9,+   6.4,+ 165.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14189,2021/04/16 16:06:32,  0,+  94.8,+   6.5,+ 165.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14190,2021/04/16 16:06:32,500,+  94.8,+   6.4,+ 165.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14191,2021/04/16 16:06:33,  0,+  94.8,+   6.5,+ 165.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14192,2021/04/16 16:06:33,500,+  94.9,+   6.4,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14193,2021/04/16 16:06:34,  0,+  94.9,+   6.5,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14194,2021/04/16 16:06:34,500,+  94.9,+   6.5,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14195,2021/04/16 16:06:35,  0,+  94.9,+   6.5,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14196,2021/04/16 16:06:35,500,+  94.9,+   6.5,+ 166.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14197,2021/04/16 16:06:36,  0,+  94.9,+   6.5,+ 165.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14198,2021/04/16 16:06:36,500,+  94.9,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14199,2021/04/16 16:06:37,  0,+  94.9,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14200,2021/04/16 16:06:37,500,+  95.0,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14201,2021/04/16 16:06:38,  0,+  95.0,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14202,2021/04/16 16:06:38,500,+  95.0,+   6.4,+ 165.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14203,2021/04/16 16:06:39,  0,+  95.0,+   6.4,+ 165.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14204,2021/04/16 16:06:39,500,+  95.0,+   6.4,+ 165.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14205,2021/04/16 16:06:40,  0,+  95.0,+   6.4,+ 165.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14206,2021/04/16 16:06:40,500,+  95.0,+   6.4,+ 165.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14207,2021/04/16 16:06:41,  0,+  95.0,+   6.4,+ 165.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14208,2021/04/16 16:06:41,500,+  94.9,+   6.4,+ 165.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14209,2021/04/16 16:06:42,  0,+  95.0,+   6.5,+ 165.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14210,2021/04/16 16:06:42,500,+  95.1,+   6.4,+ 165.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14211,2021/04/16 16:06:43,  0,+  95.0,+   6.5,+ 165.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14212,2021/04/16 16:06:43,500,+  95.0,+   6.4,+ 165.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14213,2021/04/16 16:06:44,  0,+  95.0,+   6.4,+ 165.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14214,2021/04/16 16:06:44,500,+  95.0,+   6.4,+ 164.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14215,2021/04/16 16:06:45,  0,+  95.0,+   6.5,+ 164.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14216,2021/04/16 16:06:45,500,+  95.0,+   6.5,+ 164.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14217,2021/04/16 16:06:46,  0,+  95.0,+   6.5,+ 164.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     14218,2021/04/16 16:06:46,500,+  95.2,+   6.5,+ 164.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
