Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,2909      
Trigger,0         
Start time,2021-03-24,16:15:42
End time,2021-03-24,16:39:56
Trigger time,2021-03-24,16:15:42
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
      1669,2021/03/24 16:29:36,  0,+  75.2,+ 104.0,+  95.9,+  97.1,+ 166.2,+ 124.9,+ 112.7,+ 132.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1670,2021/03/24 16:29:36,500,+  75.1,+ 104.1,+  95.9,+  97.1,+ 166.2,+ 124.9,+ 112.6,+ 131.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1671,2021/03/24 16:29:37,  0,+  75.2,+ 104.1,+  96.0,+  97.0,+ 166.1,+ 124.9,+ 112.6,+ 131.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1672,2021/03/24 16:29:37,500,+  75.2,+ 104.1,+  96.0,+  97.0,+ 166.1,+ 124.7,+ 112.6,+ 131.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1673,2021/03/24 16:29:38,  0,+  75.2,+ 104.1,+  96.1,+  97.0,+ 166.1,+ 124.7,+ 112.6,+ 131.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1674,2021/03/24 16:29:38,500,+  75.2,+ 104.2,+  96.1,+  97.2,+ 166.1,+ 124.6,+ 112.6,+ 131.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1675,2021/03/24 16:29:39,  0,+  75.3,+ 104.3,+  96.1,+  97.2,+ 166.1,+ 124.6,+ 112.6,+ 131.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1676,2021/03/24 16:29:39,500,+  75.4,+ 104.3,+  96.1,+  97.2,+ 166.0,+ 124.6,+ 112.5,+ 131.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1677,2021/03/24 16:29:40,  0,+  75.4,+ 104.3,+  96.2,+  97.3,+ 166.0,+ 124.5,+ 112.4,+ 131.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1678,2021/03/24 16:29:40,500,+  75.4,+ 104.4,+  96.3,+  97.4,+ 166.0,+ 124.4,+ 112.4,+ 131.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1679,2021/03/24 16:29:41,  0,+  75.5,+ 104.4,+  96.3,+  97.5,+ 166.0,+ 124.3,+ 112.3,+ 131.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1680,2021/03/24 16:29:41,500,+  75.5,+ 104.4,+  96.4,+  97.6,+ 166.0,+ 124.3,+ 112.3,+ 131.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1681,2021/03/24 16:29:42,  0,+  75.5,+ 104.4,+  96.4,+  97.5,+ 165.9,+ 124.2,+ 112.2,+ 130.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1682,2021/03/24 16:29:42,500,+  75.5,+ 104.5,+  96.4,+  97.6,+ 165.8,+ 124.2,+ 112.2,+ 130.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1683,2021/03/24 16:29:43,  0,+  75.6,+ 104.6,+  96.6,+  97.7,+ 165.8,+ 124.1,+ 112.2,+ 130.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1684,2021/03/24 16:29:43,500,+  75.6,+ 104.6,+  96.6,+  97.8,+ 165.8,+ 124.1,+ 112.2,+ 130.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1685,2021/03/24 16:29:44,  0,+  75.6,+ 104.7,+  96.7,+  97.8,+ 165.8,+ 124.0,+ 112.2,+ 130.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1686,2021/03/24 16:29:44,500,+  75.6,+ 104.7,+  96.7,+  97.8,+ 165.8,+ 123.9,+ 112.2,+ 130.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1687,2021/03/24 16:29:45,  0,+  75.7,+ 104.8,+  96.9,+  97.9,+ 165.7,+ 123.9,+ 112.1,+ 130.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1688,2021/03/24 16:29:45,500,+  75.7,+ 104.8,+  96.9,+  98.0,+ 165.7,+ 123.9,+ 112.1,+ 130.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1689,2021/03/24 16:29:46,  0,+  75.8,+ 104.8,+  96.9,+  98.1,+ 165.7,+ 123.8,+ 112.1,+ 130.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1690,2021/03/24 16:29:46,500,+  75.8,+ 104.8,+  97.0,+  98.2,+ 165.6,+ 123.8,+ 111.9,+ 130.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1691,2021/03/24 16:29:47,  0,+  75.7,+ 104.8,+  97.1,+  98.1,+ 165.6,+ 123.6,+ 111.9,+ 130.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1692,2021/03/24 16:29:47,500,+  75.8,+ 104.8,+  97.1,+  98.1,+ 165.6,+ 123.6,+ 111.9,+ 130.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1693,2021/03/24 16:29:48,  0,+  75.8,+ 104.9,+  97.2,+  98.0,+ 165.5,+ 123.5,+ 111.9,+ 129.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1694,2021/03/24 16:29:48,500,+  75.8,+ 104.9,+  97.2,+  98.0,+ 165.5,+ 123.5,+ 111.9,+ 129.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1695,2021/03/24 16:29:49,  0,+  75.8,+ 104.9,+  97.3,+  98.0,+ 165.5,+ 123.5,+ 111.9,+ 129.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1696,2021/03/24 16:29:49,500,+  75.8,+ 104.9,+  97.3,+  98.1,+ 165.4,+ 123.4,+ 111.9,+ 129.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1697,2021/03/24 16:29:50,  0,+  75.8,+ 104.9,+  97.3,+  98.1,+ 165.4,+ 123.3,+ 111.8,+ 129.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1698,2021/03/24 16:29:50,500,+  75.9,+ 105.0,+  97.3,+  98.1,+ 165.4,+ 123.3,+ 111.8,+ 129.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1699,2021/03/24 16:29:51,  0,+  75.9,+ 105.0,+  97.3,+  98.2,+ 165.3,+ 123.2,+ 111.8,+ 129.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1700,2021/03/24 16:29:51,500,+  75.9,+ 105.1,+  97.4,+  98.2,+ 165.3,+ 123.2,+ 111.7,+ 129.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1701,2021/03/24 16:29:52,  0,+  76.0,+ 105.1,+  97.5,+  98.2,+ 165.3,+ 123.2,+ 111.7,+ 129.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1702,2021/03/24 16:29:52,500,+  76.0,+ 105.1,+  97.5,+  98.2,+ 165.3,+ 123.1,+ 111.7,+ 129.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1703,2021/03/24 16:29:53,  0,+  76.0,+ 105.1,+  97.5,+  98.3,+ 165.3,+ 123.1,+ 111.6,+ 129.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1704,2021/03/24 16:29:53,500,+  76.0,+ 105.1,+  97.5,+  98.4,+ 165.3,+ 123.1,+ 111.6,+ 129.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1705,2021/03/24 16:29:54,  0,+  76.0,+ 105.1,+  97.5,+  98.5,+ 165.3,+ 123.0,+ 111.6,+ 129.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1706,2021/03/24 16:29:54,500,+  76.0,+ 105.1,+  97.5,+  98.6,+ 165.2,+ 122.9,+ 111.6,+ 128.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1707,2021/03/24 16:29:55,  0,+  76.0,+ 105.1,+  97.6,+  98.6,+ 165.1,+ 122.9,+ 111.5,+ 128.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1708,2021/03/24 16:29:55,500,+  75.9,+ 105.2,+  97.6,+  98.6,+ 165.1,+ 122.8,+ 111.6,+ 128.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1709,2021/03/24 16:29:56,  0,+  75.8,+ 105.2,+  97.6,+  98.6,+ 165.1,+ 122.8,+ 111.6,+ 128.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1710,2021/03/24 16:29:56,500,+  75.8,+ 105.1,+  97.6,+  98.7,+ 165.0,+ 122.7,+ 111.5,+ 128.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1711,2021/03/24 16:29:57,  0,+  75.8,+ 105.2,+  97.6,+  98.9,+ 165.0,+ 122.7,+ 111.4,+ 128.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1712,2021/03/24 16:29:57,500,+  75.7,+ 105.3,+  97.7,+  98.9,+ 165.0,+ 122.7,+ 111.4,+ 128.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1713,2021/03/24 16:29:58,  0,+  75.7,+ 105.3,+  97.7,+  99.0,+ 165.0,+ 122.6,+ 111.5,+ 128.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1714,2021/03/24 16:29:58,500,+  75.7,+ 105.3,+  97.7,+  99.0,+ 165.0,+ 122.5,+ 111.4,+ 128.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1715,2021/03/24 16:29:59,  0,+  75.7,+ 105.4,+  97.7,+  99.0,+ 165.0,+ 122.5,+ 111.3,+ 128.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1716,2021/03/24 16:29:59,500,+  75.7,+ 105.4,+  97.8,+  98.9,+ 164.9,+ 122.5,+ 111.3,+ 128.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1717,2021/03/24 16:30:00,  0,+  75.8,+ 105.4,+  97.8,+  98.8,+ 164.8,+ 122.4,+ 111.3,+ 128.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1718,2021/03/24 16:30:00,500,+  75.8,+ 105.4,+  97.8,+  98.7,+ 164.8,+ 122.4,+ 111.3,+ 128.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1719,2021/03/24 16:30:01,  0,+  75.8,+ 105.5,+  97.9,+  98.7,+ 164.8,+ 122.3,+ 111.3,+ 128.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1720,2021/03/24 16:30:01,500,+  75.9,+ 105.5,+  97.9,+  98.8,+ 164.8,+ 122.2,+ 111.2,+ 128.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1721,2021/03/24 16:30:02,  0,+  76.0,+ 105.5,+  97.9,+  98.8,+ 164.7,+ 122.2,+ 111.2,+ 127.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1722,2021/03/24 16:30:02,500,+  76.0,+ 105.5,+  97.9,+  98.9,+ 164.7,+ 122.1,+ 111.2,+ 127.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1723,2021/03/24 16:30:03,  0,+  76.0,+ 105.5,+  98.1,+  98.9,+ 164.7,+ 122.1,+ 111.2,+ 127.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1724,2021/03/24 16:30:03,500,+  76.0,+ 105.5,+  98.1,+  98.9,+ 164.7,+ 122.1,+ 111.2,+ 127.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1725,2021/03/24 16:30:04,  0,+  76.0,+ 105.6,+  98.1,+  99.0,+ 164.6,+ 122.0,+ 111.1,+ 127.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1726,2021/03/24 16:30:04,500,+  76.1,+ 105.7,+  98.2,+  99.0,+ 164.6,+ 121.9,+ 111.1,+ 127.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1727,2021/03/24 16:30:05,  0,+  76.1,+ 105.7,+  98.2,+  98.9,+ 164.5,+ 121.9,+ 111.1,+ 127.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1728,2021/03/24 16:30:05,500,+  76.2,+ 105.7,+  98.2,+  98.9,+ 164.5,+ 121.8,+ 111.0,+ 127.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1729,2021/03/24 16:30:06,  0,+  76.2,+ 105.8,+  98.2,+  98.9,+ 164.4,+ 121.8,+ 111.0,+ 127.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1730,2021/03/24 16:30:06,500,+  76.2,+ 105.8,+  98.4,+  98.9,+ 164.5,+ 121.8,+ 111.0,+ 127.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1731,2021/03/24 16:30:07,  0,+  76.3,+ 105.8,+  98.4,+  99.0,+ 164.3,+ 121.7,+ 111.0,+ 127.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1732,2021/03/24 16:30:07,500,+  76.3,+ 105.8,+  98.5,+  99.0,+ 164.3,+ 121.7,+ 111.0,+ 127.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1733,2021/03/24 16:30:08,  0,+  76.3,+ 105.8,+  98.5,+  99.1,+ 164.3,+ 121.6,+ 110.9,+ 127.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1734,2021/03/24 16:30:08,500,+  76.4,+ 105.8,+  98.6,+  99.1,+ 164.3,+ 121.6,+ 110.9,+ 126.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1735,2021/03/24 16:30:09,  0,+  76.4,+ 105.9,+  98.6,+  99.2,+ 164.3,+ 121.4,+ 110.9,+ 126.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1736,2021/03/24 16:30:09,500,+  76.4,+ 105.9,+  98.6,+  99.3,+ 164.2,+ 121.4,+ 110.8,+ 126.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1737,2021/03/24 16:30:10,  0,+  76.4,+ 105.9,+  98.6,+  99.3,+ 164.2,+ 121.4,+ 110.9,+ 126.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1738,2021/03/24 16:30:10,500,+  76.4,+ 105.9,+  98.6,+  99.3,+ 164.2,+ 121.3,+ 110.9,+ 126.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1739,2021/03/24 16:30:11,  0,+  76.4,+ 106.0,+  98.6,+  99.3,+ 164.2,+ 121.4,+ 110.8,+ 126.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1740,2021/03/24 16:30:11,500,+  76.4,+ 106.0,+  98.7,+  99.3,+ 164.2,+ 121.3,+ 110.8,+ 126.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1741,2021/03/24 16:30:12,  0,+  76.4,+ 106.0,+  98.6,+  99.3,+ 164.0,+ 121.3,+ 110.8,+ 126.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1742,2021/03/24 16:30:12,500,+  76.4,+ 106.0,+  98.7,+  99.2,+ 164.1,+ 121.2,+ 110.8,+ 126.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1743,2021/03/24 16:30:13,  0,+  76.5,+ 106.1,+  98.7,+  99.2,+ 164.0,+ 121.1,+ 110.7,+ 126.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1744,2021/03/24 16:30:13,500,+  76.5,+ 106.1,+  98.8,+  99.3,+ 164.0,+ 121.1,+ 110.7,+ 126.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1745,2021/03/24 16:30:14,  0,+  76.6,+ 106.1,+  98.8,+  99.4,+ 164.0,+ 121.1,+ 110.7,+ 126.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1746,2021/03/24 16:30:14,500,+  76.6,+ 106.2,+  98.9,+  99.4,+ 163.9,+ 121.0,+ 110.7,+ 126.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1747,2021/03/24 16:30:15,  0,+  76.6,+ 106.1,+  98.8,+  99.4,+ 163.8,+ 121.0,+ 110.6,+ 126.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1748,2021/03/24 16:30:15,500,+  76.7,+ 106.2,+  98.8,+  99.5,+ 163.8,+ 120.9,+ 110.6,+ 126.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1749,2021/03/24 16:30:16,  0,+  76.7,+ 106.2,+  98.8,+  99.5,+ 163.8,+ 120.8,+ 110.7,+ 126.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1750,2021/03/24 16:30:16,500,+  76.7,+ 106.3,+  98.9,+  99.6,+ 163.7,+ 120.8,+ 110.6,+ 126.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1751,2021/03/24 16:30:17,  0,+  76.7,+ 106.2,+  98.9,+  99.7,+ 163.7,+ 120.8,+ 110.6,+ 126.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1752,2021/03/24 16:30:17,500,+  76.7,+ 106.2,+  98.9,+  99.8,+ 163.7,+ 120.8,+ 110.6,+ 125.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1753,2021/03/24 16:30:18,  0,+  76.8,+ 106.3,+  98.9,+  99.8,+ 163.7,+ 120.7,+ 110.5,+ 125.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1754,2021/03/24 16:30:18,500,+  76.8,+ 106.3,+  98.9,+  99.8,+ 163.6,+ 120.7,+ 110.6,+ 125.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1755,2021/03/24 16:30:19,  0,+  76.8,+ 106.3,+  98.9,+  99.8,+ 163.6,+ 120.6,+ 110.5,+ 125.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1756,2021/03/24 16:30:19,500,+  76.8,+ 106.3,+  98.9,+  99.9,+ 163.5,+ 120.5,+ 110.5,+ 125.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1757,2021/03/24 16:30:20,  0,+  76.8,+ 106.3,+  98.9,+  99.9,+ 163.5,+ 120.5,+ 110.5,+ 125.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1758,2021/03/24 16:30:20,500,+  76.8,+ 106.3,+  98.9,+  99.8,+ 163.4,+ 120.5,+ 110.5,+ 125.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1759,2021/03/24 16:30:21,  0,+  76.8,+ 106.3,+  98.9,+  99.8,+ 163.4,+ 120.4,+ 110.5,+ 125.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1760,2021/03/24 16:30:21,500,+  76.8,+ 106.4,+  98.9,+  99.8,+ 163.3,+ 120.4,+ 110.5,+ 125.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1761,2021/03/24 16:30:22,  0,+  76.8,+ 106.3,+  98.9,+  99.9,+ 163.3,+ 120.4,+ 110.4,+ 125.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1762,2021/03/24 16:30:22,500,+  76.8,+ 106.4,+  98.9,+  99.9,+ 163.3,+ 120.3,+ 110.4,+ 125.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1763,2021/03/24 16:30:23,  0,+  76.8,+ 106.4,+  98.9,+  99.9,+ 163.2,+ 120.2,+ 110.4,+ 125.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1764,2021/03/24 16:30:23,500,+  76.8,+ 106.4,+  98.9,+  99.8,+ 163.2,+ 120.2,+ 110.4,+ 125.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1765,2021/03/24 16:30:24,  0,+  76.8,+ 106.4,+  98.9,+  99.6,+ 163.1,+ 120.1,+ 110.4,+ 125.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1766,2021/03/24 16:30:24,500,+  76.8,+ 106.5,+  98.9,+  99.6,+ 163.0,+ 120.1,+ 110.4,+ 125.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1767,2021/03/24 16:30:25,  0,+  76.8,+ 106.5,+  98.9,+  99.6,+ 163.0,+ 120.0,+ 110.3,+ 125.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1768,2021/03/24 16:30:25,500,+  76.8,+ 106.5,+  98.9,+  99.6,+ 162.9,+ 120.0,+ 110.2,+ 124.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1769,2021/03/24 16:30:26,  0,+  76.8,+ 106.5,+  99.0,+  99.8,+ 162.9,+ 120.0,+ 110.2,+ 124.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1770,2021/03/24 16:30:26,500,+  76.8,+ 106.5,+  99.0,+  99.8,+ 162.8,+ 119.9,+ 110.2,+ 124.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1771,2021/03/24 16:30:27,  0,+  76.8,+ 106.5,+  99.0,+  99.8,+ 162.8,+ 119.9,+ 110.2,+ 124.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1772,2021/03/24 16:30:27,500,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.8,+ 119.8,+ 110.2,+ 124.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1773,2021/03/24 16:30:28,  0,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.7,+ 119.7,+ 110.3,+ 124.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1774,2021/03/24 16:30:28,500,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.6,+ 119.7,+ 110.3,+ 124.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1775,2021/03/24 16:30:29,  0,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.6,+ 119.7,+ 110.2,+ 124.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1776,2021/03/24 16:30:29,500,+  76.8,+ 106.6,+  99.0,+  99.7,+ 162.5,+ 119.7,+ 110.2,+ 124.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1777,2021/03/24 16:30:30,  0,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.5,+ 119.6,+ 110.2,+ 124.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1778,2021/03/24 16:30:30,500,+  76.8,+ 106.6,+  99.0,+  99.8,+ 162.5,+ 119.6,+ 110.2,+ 124.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1779,2021/03/24 16:30:31,  0,+  76.8,+ 106.6,+  99.1,+  99.8,+ 162.5,+ 119.6,+ 110.2,+ 124.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1780,2021/03/24 16:30:31,500,+  76.9,+ 106.6,+  99.2,+  99.9,+ 162.5,+ 119.5,+ 110.1,+ 124.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1781,2021/03/24 16:30:32,  0,+  76.9,+ 106.6,+  99.2,+  99.8,+ 162.4,+ 119.5,+ 110.1,+ 124.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1782,2021/03/24 16:30:32,500,+  76.9,+ 106.7,+  99.3,+  99.9,+ 162.3,+ 119.4,+ 110.1,+ 124.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1783,2021/03/24 16:30:33,  0,+  76.9,+ 106.6,+  99.3,+  99.9,+ 162.2,+ 119.4,+ 110.1,+ 124.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1784,2021/03/24 16:30:33,500,+  76.9,+ 106.7,+  99.4,+  99.9,+ 162.2,+ 119.4,+ 110.1,+ 124.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1785,2021/03/24 16:30:34,  0,+  76.9,+ 106.7,+  99.5,+  99.9,+ 162.2,+ 119.4,+ 110.0,+ 124.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1786,2021/03/24 16:30:34,500,+  77.0,+ 106.8,+  99.5,+  99.9,+ 162.1,+ 119.3,+ 110.1,+ 124.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1787,2021/03/24 16:30:35,  0,+  77.0,+ 106.8,+  99.5,+  99.8,+ 162.1,+ 119.3,+ 110.1,+ 124.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1788,2021/03/24 16:30:35,500,+  77.0,+ 106.8,+  99.5,+  99.9,+ 162.0,+ 119.2,+ 110.0,+ 123.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1789,2021/03/24 16:30:36,  0,+  77.0,+ 106.8,+  99.5,+  99.9,+ 162.0,+ 119.2,+ 110.0,+ 123.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1790,2021/03/24 16:30:36,500,+  77.1,+ 106.9,+  99.6,+  99.9,+ 162.0,+ 119.2,+ 110.0,+ 123.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1791,2021/03/24 16:30:37,  0,+  77.1,+ 106.9,+  99.6,+ 100.1,+ 161.9,+ 119.1,+ 110.0,+ 123.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1792,2021/03/24 16:30:37,500,+  77.1,+ 106.9,+  99.6,+ 100.1,+ 161.9,+ 119.1,+ 109.9,+ 123.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1793,2021/03/24 16:30:38,  0,+  77.1,+ 106.9,+  99.5,+ 100.2,+ 161.9,+ 119.1,+ 109.9,+ 123.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1794,2021/03/24 16:30:38,500,+  77.1,+ 106.9,+  99.6,+ 100.1,+ 161.9,+ 119.0,+ 109.9,+ 123.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1795,2021/03/24 16:30:39,  0,+  77.1,+ 106.9,+  99.5,+ 100.1,+ 161.8,+ 119.0,+ 109.9,+ 123.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1796,2021/03/24 16:30:39,500,+  77.1,+ 106.9,+  99.6,+ 100.2,+ 161.7,+ 118.9,+ 109.9,+ 123.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
