Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,15507     
Trigger,0         
Start time,2021-04-01,14:48:54
End time,2021-04-01,16:58:07
Trigger time,2021-04-01,14:48:54
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
     13022,2021/04/01 16:37:24,500,+  19.2,+ 104.9,+  31.1,+  97.5,+ 109.7,+ 105.5,+ 117.8,LLLLLLLLLL,LLLL
     13023,2021/04/01 16:37:25,  0,+  19.2,+ 104.9,+  31.1,+  97.4,+ 109.7,+ 105.5,+ 117.8,LLLLLLLLLL,LLLL
     13024,2021/04/01 16:37:25,500,+  19.2,+ 104.6,+  31.1,+  97.5,+ 109.8,+ 105.5,+ 117.7,LLLLLLLLLL,LLLL
     13025,2021/04/01 16:37:26,  0,+  19.2,+ 104.4,+  31.1,+  97.5,+ 109.7,+ 105.5,+ 117.8,LLLLLLLLLL,LLLL
     13026,2021/04/01 16:37:26,500,+  19.2,+ 104.5,+  31.1,+  97.5,+ 109.8,+ 105.5,+ 117.7,LLLLLLLLLL,LLLL
     13027,2021/04/01 16:37:27,  0,+  19.3,+ 104.6,+  31.1,+  97.5,+ 109.8,+ 105.5,+ 117.7,LLLLLLLLLL,LLLL
     13028,2021/04/01 16:37:27,500,+  19.2,+ 104.7,+  31.1,+  97.5,+ 109.9,+ 105.6,+ 117.7,LLLLLLLLLL,LLLL
     13029,2021/04/01 16:37:28,  0,+  19.3,+ 104.9,+  31.1,+  97.5,+ 109.8,+ 105.7,+ 117.7,LLLLLLLLLL,LLLL
     13030,2021/04/01 16:37:28,500,+  19.2,+ 105.1,+  31.1,+  97.4,+ 109.9,+ 105.7,+ 117.7,LLLLLLLLLL,LLLL
     13031,2021/04/01 16:37:29,  0,+  19.3,+ 105.3,+  31.1,+  97.5,+ 109.9,+ 105.7,+ 117.7,LLLLLLLLLL,LLLL
     13032,2021/04/01 16:37:29,500,+  19.3,+ 105.4,+  31.1,+  97.5,+ 109.7,+ 105.5,+ 117.7,LLLLLLLLLL,LLLL
     13033,2021/04/01 16:37:30,  0,+  19.3,+ 105.3,+  31.3,+  97.5,+ 109.7,+ 105.1,+ 117.6,LLLLLLLLLL,LLLL
     13034,2021/04/01 16:37:30,500,+  19.3,+ 105.3,+  31.3,+  97.5,+ 109.7,+ 105.0,+ 117.6,LLLLLLLLLL,LLLL
     13035,2021/04/01 16:37:31,  0,+  19.3,+ 105.3,+  31.3,+  97.5,+ 109.7,+ 104.9,+ 117.6,LLLLLLLLLL,LLLL
     13036,2021/04/01 16:37:31,500,+  19.3,+ 105.2,+  31.3,+  97.6,+ 109.7,+ 104.9,+ 117.6,LLLLLLLLLL,LLLL
     13037,2021/04/01 16:37:32,  0,+  19.3,+ 105.1,+  31.3,+  97.6,+ 109.7,+ 105.0,+ 117.7,LLLLLLLLLL,LLLL
     13038,2021/04/01 16:37:32,500,+  19.3,+ 105.1,+  31.4,+  97.5,+ 109.7,+ 105.1,+ 117.6,LLLLLLLLLL,LLLL
     13039,2021/04/01 16:37:33,  0,+  19.3,+ 105.2,+  31.4,+  97.6,+ 109.7,+ 105.2,+ 117.6,LLLLLLLLLL,LLLL
     13040,2021/04/01 16:37:33,500,+  19.4,+ 105.2,+  31.3,+  97.5,+ 109.7,+ 105.4,+ 117.7,LLLLLLLLLL,LLLL
     13041,2021/04/01 16:37:34,  0,+  19.3,+ 105.3,+  31.4,+  97.6,+ 109.7,+ 105.5,+ 117.6,LLLLLLLLLL,LLLL
     13042,2021/04/01 16:37:34,500,+  19.3,+ 105.4,+  31.4,+  97.5,+ 109.7,+ 105.5,+ 117.5,LLLLLLLLLL,LLLL
     13043,2021/04/01 16:37:35,  0,+  19.3,+ 105.4,+  31.4,+  97.6,+ 109.8,+ 105.7,+ 117.6,LLLLLLLLLL,LLLL
     13044,2021/04/01 16:37:35,500,+  19.3,+ 105.5,+  31.4,+  97.6,+ 109.9,+ 105.7,+ 117.5,LLLLLLLLLL,LLLL
     13045,2021/04/01 16:37:36,  0,+  19.3,+ 105.5,+  31.4,+  97.5,+ 109.9,+ 105.8,+ 117.5,LLLLLLLLLL,LLLL
     13046,2021/04/01 16:37:36,500,+  19.3,+ 105.6,+  31.4,+  97.6,+ 109.9,+ 105.8,+ 117.5,LLLLLLLLLL,LLLL
     13047,2021/04/01 16:37:37,  0,+  19.3,+ 105.5,+  31.4,+  97.6,+ 109.9,+ 105.8,+ 117.6,LLLLLLLLLL,LLLL
     13048,2021/04/01 16:37:37,500,+  19.3,+ 105.4,+  31.3,+  97.6,+ 110.0,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13049,2021/04/01 16:37:38,  0,+  19.3,+ 105.4,+  31.3,+  97.6,+ 109.9,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13050,2021/04/01 16:37:38,500,+  19.3,+ 105.4,+  31.4,+  97.7,+ 110.0,+ 105.9,+ 117.5,LLLLLLLLLL,LLLL
     13051,2021/04/01 16:37:39,  0,+  19.2,+ 105.6,+  31.4,+  97.6,+ 109.9,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13052,2021/04/01 16:37:39,500,+  19.3,+ 105.7,+  31.3,+  97.7,+ 109.9,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13053,2021/04/01 16:37:40,  0,+  19.2,+ 105.7,+  31.3,+  97.7,+ 109.8,+ 106.1,+ 117.5,LLLLLLLLLL,LLLL
     13054,2021/04/01 16:37:40,500,+  19.2,+ 105.7,+  31.2,+  97.7,+ 109.8,+ 106.1,+ 117.5,LLLLLLLLLL,LLLL
     13055,2021/04/01 16:37:41,  0,+  19.2,+ 105.7,+  31.3,+  97.7,+ 109.7,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13056,2021/04/01 16:37:41,500,+  19.2,+ 105.7,+  31.2,+  97.7,+ 109.7,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13057,2021/04/01 16:37:42,  0,+  19.1,+ 105.7,+  31.2,+  97.7,+ 109.6,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13058,2021/04/01 16:37:42,500,+  19.1,+ 105.7,+  31.2,+  97.7,+ 109.6,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13059,2021/04/01 16:37:43,  0,+  19.0,+ 105.7,+  31.1,+  97.6,+ 109.4,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13060,2021/04/01 16:37:43,500,+  19.0,+ 105.7,+  31.2,+  97.6,+ 109.4,+ 106.0,+ 117.5,LLLLLLLLLL,LLLL
     13061,2021/04/01 16:37:44,  0,+  19.0,+ 105.7,+  31.2,+  97.6,+ 109.4,+ 106.1,+ 117.4,LLLLLLLLLL,LLLL
     13062,2021/04/01 16:37:44,500,+  19.0,+ 105.6,+  31.1,+  97.6,+ 109.4,+ 106.1,+ 117.4,LLLLLLLLLL,LLLL
     13063,2021/04/01 16:37:45,  0,+  19.0,+ 105.4,+  31.2,+  97.6,+ 109.4,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13064,2021/04/01 16:37:45,500,+  19.0,+ 105.2,+  31.2,+  97.6,+ 109.3,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13065,2021/04/01 16:37:46,  0,+  19.0,+ 105.1,+  31.2,+  97.5,+ 109.3,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13066,2021/04/01 16:37:46,500,+  19.0,+ 105.1,+  31.2,+  97.5,+ 109.3,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13067,2021/04/01 16:37:47,  0,+  19.0,+ 105.1,+  31.2,+  97.5,+ 109.3,+ 106.3,+ 117.4,LLLLLLLLLL,LLLL
     13068,2021/04/01 16:37:47,500,+  19.0,+ 105.1,+  31.1,+  97.5,+ 109.3,+ 106.3,+ 117.4,LLLLLLLLLL,LLLL
     13069,2021/04/01 16:37:48,  0,+  19.0,+ 105.0,+  31.1,+  97.5,+ 109.3,+ 106.3,+ 117.3,LLLLLLLLLL,LLLL
     13070,2021/04/01 16:37:48,500,+  19.0,+ 105.1,+  31.1,+  97.5,+ 109.4,+ 106.3,+ 117.4,LLLLLLLLLL,LLLL
     13071,2021/04/01 16:37:49,  0,+  19.0,+ 105.1,+  31.2,+  97.5,+ 109.4,+ 106.3,+ 117.4,LLLLLLLLLL,LLLL
     13072,2021/04/01 16:37:49,500,+  19.0,+ 104.9,+  31.3,+  97.4,+ 109.4,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13073,2021/04/01 16:37:50,  0,+  18.9,+ 104.4,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13074,2021/04/01 16:37:50,500,+  18.9,+ 104.3,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.3,LLLLLLLLLL,LLLL
     13075,2021/04/01 16:37:51,  0,+  18.9,+ 104.0,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.4,LLLLLLLLLL,LLLL
     13076,2021/04/01 16:37:51,500,+  18.8,+ 103.8,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13077,2021/04/01 16:37:52,  0,+  18.8,+ 103.7,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.3,LLLLLLLLLL,LLLL
     13078,2021/04/01 16:37:52,500,+  18.9,+ 103.7,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.3,LLLLLLLLLL,LLLL
     13079,2021/04/01 16:37:53,  0,+  18.8,+ 103.7,+  31.3,+  97.5,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13080,2021/04/01 16:37:53,500,+  18.8,+ 103.7,+  31.4,+  97.5,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13081,2021/04/01 16:37:54,  0,+  18.8,+ 103.7,+  31.4,+  97.5,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13082,2021/04/01 16:37:54,500,+  18.8,+ 103.8,+  31.5,+  97.5,+ 109.5,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13083,2021/04/01 16:37:55,  0,+  18.8,+ 104.0,+  31.5,+  97.3,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13084,2021/04/01 16:37:55,500,+  18.8,+ 104.0,+  31.7,+  97.4,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13085,2021/04/01 16:37:56,  0,+  18.8,+ 103.8,+  31.7,+  97.4,+ 109.4,+ 106.2,+ 117.2,LLLLLLLLLL,LLLL
     13086,2021/04/01 16:37:56,500,+  18.9,+ 103.7,+  31.7,+  97.3,+ 109.4,+ 106.1,+ 117.2,LLLLLLLLLL,LLLL
     13087,2021/04/01 16:37:57,  0,+  18.8,+ 103.7,+  31.7,+  97.3,+ 109.3,+ 106.0,+ 117.2,LLLLLLLLLL,LLLL
     13088,2021/04/01 16:37:57,500,+  18.8,+ 103.5,+  31.6,+  97.3,+ 109.4,+ 106.0,+ 117.2,LLLLLLLLLL,LLLL
     13089,2021/04/01 16:37:58,  0,+  18.8,+ 103.4,+  31.6,+  97.3,+ 109.4,+ 106.0,+ 117.2,LLLLLLLLLL,LLLL
     13090,2021/04/01 16:37:58,500,+  18.8,+ 103.3,+  31.6,+  97.3,+ 109.4,+ 106.0,+ 117.2,LLLLLLLLLL,LLLL
     13091,2021/04/01 16:37:59,  0,+  18.8,+ 103.4,+  31.5,+  97.3,+ 109.4,+ 105.9,+ 117.2,LLLLLLLLLL,LLLL
     13092,2021/04/01 16:37:59,500,+  18.9,+ 103.3,+  31.4,+  97.3,+ 109.4,+ 105.8,+ 117.2,LLLLLLLLLL,LLLL
     13093,2021/04/01 16:38:00,  0,+  18.8,+ 103.4,+  31.3,+  97.2,+ 109.4,+ 105.8,+ 117.1,LLLLLLLLLL,LLLL
     13094,2021/04/01 16:38:00,500,+  18.9,+ 103.5,+  31.1,+  97.1,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13095,2021/04/01 16:38:01,  0,+  18.8,+ 103.5,+  31.0,+  97.0,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13096,2021/04/01 16:38:01,500,+  18.7,+ 103.7,+  31.0,+  97.0,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13097,2021/04/01 16:38:02,  0,+  18.8,+ 103.8,+  30.9,+  97.0,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13098,2021/04/01 16:38:02,500,+  18.9,+ 103.8,+  30.8,+  97.0,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13099,2021/04/01 16:38:03,  0,+  18.9,+ 103.8,+  30.6,+  97.0,+ 109.4,+ 105.7,+ 117.1,LLLLLLLLLL,LLLL
     13100,2021/04/01 16:38:03,500,+  18.8,+ 103.8,+  30.6,+  97.0,+ 109.4,+ 105.5,+ 117.1,LLLLLLLLLL,LLLL
     13101,2021/04/01 16:38:04,  0,+  18.8,+ 103.8,+  30.6,+  97.0,+ 109.4,+ 105.1,+ 117.0,LLLLLLLLLL,LLLL
     13102,2021/04/01 16:38:04,500,+  18.8,+ 103.8,+  30.6,+  97.0,+ 109.3,+ 104.9,+ 117.0,LLLLLLLLLL,LLLL
     13103,2021/04/01 16:38:05,  0,+  18.8,+ 104.0,+  30.6,+  97.0,+ 109.3,+ 104.8,+ 116.9,LLLLLLLLLL,LLLL
     13104,2021/04/01 16:38:05,500,+  18.8,+ 104.1,+  30.6,+  96.9,+ 109.3,+ 104.8,+ 117.0,LLLLLLLLLL,LLLL
     13105,2021/04/01 16:38:06,  0,+  18.9,+ 104.2,+  30.7,+  96.9,+ 109.3,+ 104.8,+ 116.9,LLLLLLLLLL,LLLL
     13106,2021/04/01 16:38:06,500,+  18.8,+ 104.2,+  30.6,+  96.9,+ 109.2,+ 104.7,+ 117.0,LLLLLLLLLL,LLLL
     13107,2021/04/01 16:38:07,  0,+  18.9,+ 104.2,+  30.6,+  96.8,+ 109.3,+ 104.6,+ 117.0,LLLLLLLLLL,LLLL
     13108,2021/04/01 16:38:07,500,+  18.8,+ 103.9,+  30.7,+  96.7,+ 109.3,+ 104.4,+ 117.0,LLLLLLLLLL,LLLL
     13109,2021/04/01 16:38:08,  0,+  18.8,+ 103.7,+  30.6,+  96.7,+ 109.3,+ 104.4,+ 117.0,LLLLLLLLLL,LLLL
     13110,2021/04/01 16:38:08,500,+  18.8,+ 103.7,+  30.6,+  96.8,+ 109.3,+ 104.4,+ 117.0,LLLLLLLLLL,LLLL
     13111,2021/04/01 16:38:09,  0,+  18.8,+ 103.5,+  30.6,+  96.9,+ 109.3,+ 104.4,+ 116.9,LLLLLLLLLL,LLLL
     13112,2021/04/01 16:38:09,500,+  18.9,+ 103.4,+  30.8,+  96.9,+ 109.3,+ 104.5,+ 117.0,LLLLLLLLLL,LLLL
     13113,2021/04/01 16:38:10,  0,+  18.8,+ 103.4,+  30.8,+  97.0,+ 109.2,+ 104.7,+ 116.9,LLLLLLLLLL,LLLL
     13114,2021/04/01 16:38:10,500,+  18.9,+ 103.5,+  30.9,+  97.0,+ 109.2,+ 104.8,+ 116.9,LLLLLLLLLL,LLLL
     13115,2021/04/01 16:38:11,  0,+  18.9,+ 103.5,+  30.9,+  97.0,+ 109.2,+ 105.0,+ 116.9,LLLLLLLLLL,LLLL
     13116,2021/04/01 16:38:11,500,+  18.9,+ 103.8,+  30.9,+  97.0,+ 109.2,+ 105.1,+ 116.9,LLLLLLLLLL,LLLL
     13117,2021/04/01 16:38:12,  0,+  18.9,+ 103.9,+  30.9,+  97.1,+ 109.1,+ 105.2,+ 116.9,LLLLLLLLLL,LLLL
     13118,2021/04/01 16:38:12,500,+  19.0,+ 104.0,+  30.8,+  97.1,+ 109.1,+ 105.2,+ 116.9,LLLLLLLLLL,LLLL
     13119,2021/04/01 16:38:13,  0,+  19.0,+ 103.9,+  30.8,+  97.1,+ 109.1,+ 105.4,+ 116.9,LLLLLLLLLL,LLLL
     13120,2021/04/01 16:38:13,500,+  19.0,+ 103.6,+  30.8,+  97.1,+ 109.1,+ 105.4,+ 116.9,LLLLLLLLLL,LLLL
     13121,2021/04/01 16:38:14,  0,+  19.0,+ 103.4,+  30.8,+  97.1,+ 109.1,+ 105.5,+ 116.9,LLLLLLLLLL,LLLL
     13122,2021/04/01 16:38:14,500,+  19.0,+ 103.2,+  31.0,+  97.1,+ 109.1,+ 105.6,+ 116.9,LLLLLLLLLL,LLLL
     13123,2021/04/01 16:38:15,  0,+  19.0,+ 103.1,+  31.0,+  97.1,+ 109.0,+ 105.7,+ 116.8,LLLLLLLLLL,LLLL
     13124,2021/04/01 16:38:15,500,+  19.0,+ 103.0,+  31.1,+  97.2,+ 109.0,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13125,2021/04/01 16:38:16,  0,+  19.0,+ 102.9,+  31.1,+  97.2,+ 109.0,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13126,2021/04/01 16:38:16,500,+  19.0,+ 102.8,+  31.1,+  97.2,+ 109.0,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13127,2021/04/01 16:38:17,  0,+  19.0,+ 102.9,+  31.1,+  97.2,+ 109.0,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13128,2021/04/01 16:38:17,500,+  19.0,+ 102.9,+  31.1,+  97.2,+ 109.0,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13129,2021/04/01 16:38:18,  0,+  19.0,+ 102.8,+  31.2,+  97.2,+ 108.9,+ 105.8,+ 116.8,LLLLLLLLLL,LLLL
     13130,2021/04/01 16:38:18,500,+  19.1,+ 102.6,+  31.3,+  97.2,+ 108.8,+ 105.7,+ 116.8,LLLLLLLLLL,LLLL
     13131,2021/04/01 16:38:19,  0,+  19.1,+ 102.6,+  31.3,+  97.2,+ 108.8,+ 105.7,+ 116.8,LLLLLLLLLL,LLLL
     13132,2021/04/01 16:38:19,500,+  19.2,+ 102.6,+  31.3,+  97.2,+ 108.7,+ 105.6,+ 116.8,LLLLLLLLLL,LLLL
     13133,2021/04/01 16:38:20,  0,+  19.2,+ 102.4,+  31.3,+  97.2,+ 108.8,+ 105.6,+ 116.8,LLLLLLLLLL,LLLL
     13134,2021/04/01 16:38:20,500,+  19.2,+ 102.4,+  31.4,+  97.2,+ 108.7,+ 105.6,+ 116.8,LLLLLLLLLL,LLLL
     13135,2021/04/01 16:38:21,  0,+  19.2,+ 102.3,+  31.5,+  97.2,+ 108.7,+ 105.6,+ 116.8,LLLLLLLLLL,LLLL
     13136,2021/04/01 16:38:21,500,+  19.3,+ 102.1,+  31.4,+  97.2,+ 108.7,+ 105.6,+ 116.8,LLLLLLLLLL,LLLL
     13137,2021/04/01 16:38:22,  0,+  19.3,+ 102.1,+  31.4,+  97.2,+ 108.7,+ 105.5,+ 116.7,LLLLLLLLLL,LLLL
     13138,2021/04/01 16:38:22,500,+  19.3,+ 102.0,+  31.4,+  97.2,+ 108.7,+ 105.5,+ 116.7,LLLLLLLLLL,LLLL
     13139,2021/04/01 16:38:23,  0,+  19.3,+ 102.1,+  31.4,+  97.2,+ 108.8,+ 105.7,+ 116.7,LLLLLLLLLL,LLLL
     13140,2021/04/01 16:38:23,500,+  19.3,+ 102.2,+  31.4,+  97.1,+ 108.8,+ 105.7,+ 116.8,LLLLLLLLLL,LLLL
     13141,2021/04/01 16:38:24,  0,+  19.4,+ 102.4,+  31.5,+  97.1,+ 108.8,+ 105.7,+ 116.6,LLLLLLLLLL,LLLL
     13142,2021/04/01 16:38:24,500,+  19.4,+ 102.6,+  31.6,+  97.2,+ 108.9,+ 105.7,+ 116.7,LLLLLLLLLL,LLLL
     13143,2021/04/01 16:38:25,  0,+  19.4,+ 102.9,+  31.7,+  97.2,+ 108.9,+ 105.6,+ 116.6,LLLLLLLLLL,LLLL
     13144,2021/04/01 16:38:25,500,+  19.4,+ 103.1,+  31.7,+  97.2,+ 108.9,+ 105.6,+ 116.6,LLLLLLLLLL,LLLL
     13145,2021/04/01 16:38:26,  0,+  19.4,+ 103.4,+  31.8,+  97.3,+ 109.0,+ 105.5,+ 116.6,LLLLLLLLLL,LLLL
     13146,2021/04/01 16:38:26,500,+  19.4,+ 103.6,+  31.8,+  97.3,+ 108.9,+ 105.4,+ 116.6,LLLLLLLLLL,LLLL
     13147,2021/04/01 16:38:27,  0,+  19.4,+ 103.8,+  31.8,+  97.2,+ 108.9,+ 105.4,+ 116.6,LLLLLLLLLL,LLLL
     13148,2021/04/01 16:38:27,500,+  19.4,+ 103.8,+  31.7,+  97.3,+ 108.9,+ 105.4,+ 116.6,LLLLLLLLLL,LLLL
     13149,2021/04/01 16:38:28,  0,+  19.4,+ 103.7,+  31.6,+  97.3,+ 108.8,+ 105.4,+ 116.6,LLLLLLLLLL,LLLL
     13150,2021/04/01 16:38:28,500,+  19.4,+ 103.6,+  31.7,+  97.3,+ 108.9,+ 105.4,+ 116.6,LLLLLLLLLL,LLLL
     13151,2021/04/01 16:38:29,  0,+  19.4,+ 103.6,+  31.6,+  97.3,+ 108.8,+ 105.4,+ 116.5,LLLLLLLLLL,LLLL
     13152,2021/04/01 16:38:29,500,+  19.4,+ 103.5,+  31.5,+  97.4,+ 108.9,+ 105.3,+ 116.6,LLLLLLLLLL,LLLL
     13153,2021/04/01 16:38:30,  0,+  19.4,+ 103.5,+  31.4,+  97.3,+ 108.8,+ 105.3,+ 116.5,LLLLLLLLLL,LLLL
     13154,2021/04/01 16:38:30,500,+  19.4,+ 103.5,+  31.4,+  97.3,+ 108.9,+ 105.2,+ 116.5,LLLLLLLLLL,LLLL
     13155,2021/04/01 16:38:31,  0,+  19.4,+ 103.5,+  31.4,+  97.3,+ 108.8,+ 105.3,+ 116.5,LLLLLLLLLL,LLLL
     13156,2021/04/01 16:38:31,500,+  19.4,+ 103.4,+  31.4,+  97.3,+ 108.8,+ 105.3,+ 116.6,LLLLLLLLLL,LLLL
     13157,2021/04/01 16:38:32,  0,+  19.4,+ 103.3,+  31.6,+  97.3,+ 108.8,+ 105.2,+ 116.6,LLLLLLLLLL,LLLL
     13158,2021/04/01 16:38:32,500,+  19.4,+ 103.2,+  31.7,+  97.3,+ 108.8,+ 105.3,+ 116.5,LLLLLLLLLL,LLLL
     13159,2021/04/01 16:38:33,  0,+  19.4,+ 103.1,+  31.7,+  97.3,+ 108.8,+ 105.3,+ 116.5,LLLLLLLLLL,LLLL
     13160,2021/04/01 16:38:33,500,+  19.4,+ 103.1,+  31.8,+  97.3,+ 108.9,+ 105.3,+ 116.5,LLLLLLLLLL,LLLL
     13161,2021/04/01 16:38:34,  0,+  19.4,+ 102.9,+  31.8,+  97.3,+ 108.9,+ 105.4,+ 116.5,LLLLLLLLLL,LLLL
     13162,2021/04/01 16:38:34,500,+  19.4,+ 102.6,+  31.8,+  97.3,+ 109.0,+ 105.4,+ 116.5,LLLLLLLLLL,LLLL
     13163,2021/04/01 16:38:35,  0,+  19.4,+ 102.2,+  31.8,+  97.3,+ 109.0,+ 105.4,+ 116.5,LLLLLLLLLL,LLLL
     13164,2021/04/01 16:38:35,500,+  19.4,+ 102.1,+  31.8,+  97.3,+ 109.0,+ 105.5,+ 116.4,LLLLLLLLLL,LLLL
     13165,2021/04/01 16:38:36,  0,+  19.4,+ 102.1,+  31.7,+  97.3,+ 109.0,+ 105.4,+ 116.5,LLLLLLLLLL,LLLL
     13166,2021/04/01 16:38:36,500,+  19.4,+ 101.9,+  31.6,+  97.3,+ 109.0,+ 105.2,+ 116.4,LLLLLLLLLL,LLLL
     13167,2021/04/01 16:38:37,  0,+  19.4,+ 101.8,+  31.6,+  97.3,+ 109.0,+ 105.2,+ 116.4,LLLLLLLLLL,LLLL
     13168,2021/04/01 16:38:37,500,+  19.4,+ 101.6,+  31.6,+  97.3,+ 109.0,+ 105.2,+ 116.5,LLLLLLLLLL,LLLL
     13169,2021/04/01 16:38:38,  0,+  19.4,+ 101.6,+  31.6,+  97.3,+ 109.0,+ 105.1,+ 116.4,LLLLLLLLLL,LLLL
     13170,2021/04/01 16:38:38,500,+  19.4,+ 101.6,+  31.6,+  97.3,+ 109.0,+ 105.1,+ 116.4,LLLLLLLLLL,LLLL
     13171,2021/04/01 16:38:39,  0,+  19.4,+ 101.9,+  31.7,+  97.3,+ 109.0,+ 105.0,+ 116.4,LLLLLLLLLL,LLLL
     13172,2021/04/01 16:38:39,500,+  19.4,+ 102.1,+  31.7,+  97.3,+ 109.1,+ 104.8,+ 116.4,LLLLLLLLLL,LLLL
     13173,2021/04/01 16:38:40,  0,+  19.4,+ 102.2,+  31.6,+  97.4,+ 109.0,+ 104.7,+ 116.4,LLLLLLLLLL,LLLL
     13174,2021/04/01 16:38:40,500,+  19.4,+ 102.3,+  31.5,+  97.4,+ 109.0,+ 104.6,+ 116.4,LLLLLLLLLL,LLLL
     13175,2021/04/01 16:38:41,  0,+  19.4,+ 102.3,+  31.5,+  97.3,+ 109.1,+ 104.5,+ 116.3,LLLLLLLLLL,LLLL
     13176,2021/04/01 16:38:41,500,+  19.4,+ 102.4,+  31.6,+  97.3,+ 109.1,+ 104.6,+ 116.4,LLLLLLLLLL,LLLL
     13177,2021/04/01 16:38:42,  0,+  19.4,+ 102.4,+  31.7,+  97.2,+ 109.1,+ 104.6,+ 116.3,LLLLLLLLLL,LLLL
     13178,2021/04/01 16:38:42,500,+  19.4,+ 102.6,+  31.7,+  97.2,+ 109.1,+ 104.7,+ 116.4,LLLLLLLLLL,LLLL
     13179,2021/04/01 16:38:43,  0,+  19.4,+ 102.8,+  31.6,+  97.2,+ 109.1,+ 104.7,+ 116.3,LLLLLLLLLL,LLLL
     13180,2021/04/01 16:38:43,500,+  19.4,+ 102.9,+  31.6,+  97.2,+ 109.0,+ 104.7,+ 116.4,LLLLLLLLLL,LLLL
     13181,2021/04/01 16:38:44,  0,+  19.4,+ 102.9,+  31.5,+  97.3,+ 109.0,+ 104.7,+ 116.3,LLLLLLLLLL,LLLL
     13182,2021/04/01 16:38:44,500,+  19.4,+ 102.9,+  31.6,+  97.2,+ 109.0,+ 104.7,+ 116.4,LLLLLLLLLL,LLLL
     13183,2021/04/01 16:38:45,  0,+  19.4,+ 102.8,+  31.5,+  97.2,+ 109.1,+ 104.8,+ 116.3,LLLLLLLLLL,LLLL
     13184,2021/04/01 16:38:45,500,+  19.3,+ 102.6,+  31.5,+  97.3,+ 109.0,+ 104.8,+ 116.3,LLLLLLLLLL,LLLL
